year,county,facilityType,vmt,laneMiles,minElast,maxElast
2018,KENT,Urban Collector (Major and Minor),12,13.272,0.5,0.7
2018,KENT,Urban Local,2,44.776001,0.3,0.5
2018,MONTGOMERY,Rural Interstate/Freeway/Expressway,73,9,0.7,1
2018,MONTGOMERY,Rural Primary Arterial - Other,16,4.79,0.7,1
2018,MONTGOMERY,Rural Minor Arterial,62,40.939999,0.5,0.7
2018,MONTGOMERY,Rural Collector (Major and Minor),115,181.196,0.5,0.7
2018,MONTGOMERY,Rural Local,50,400.20001,0.3,0.5
2018,MONTGOMERY,Urban Interstate/Freeway/Expressway,0,450.039,0.7,1
2018,MONTGOMERY,Urban Primary Arterial - Other,0,752.315,0.7,1
2018,MONTGOMERY,Urban Minor Arterial,0,592.42499,0.5,0.7
2018,MONTGOMERY,Urban Collector (Major and Minor),678,639.87299,0.5,0.7
2018,MONTGOMERY,Urban Local,491,4095.261,0.3,0.5
2018,PRINCE GEORGE'S,Rural Interstate/Freeway/Expressway,0,0,0.7,1
2018,PRINCE GEORGE'S,Rural Primary Arterial - Other,43,10.564,0.7,1
2018,PRINCE GEORGE'S,Rural Minor Arterial,30,11.175,0.5,0.7
2018,PRINCE GEORGE'S,Rural Collector (Major and Minor),85,119.744,0.5,0.7
2018,PRINCE GEORGE'S,Rural Local,29,228.46001,0.3,0.5
2018,PRINCE GEORGE'S,Urban Interstate/Freeway/Expressway,0,594.12701,0.7,1
2018,PRINCE GEORGE'S,Urban Primary Arterial - Other,0,606.18402,0.7,1
2018,PRINCE GEORGE'S,Urban Minor Arterial,0,513.24902,0.5,0.7
2018,PRINCE GEORGE'S,Urban Collector (Major and Minor),810,645.42603,0.5,0.7
2018,PRINCE GEORGE'S,Urban Local,608,3927.9951,0.3,0.5
2018,QUEEN ANNE'S,Rural Interstate/Freeway/Expressway,207,116.108,0.7,1
2018,QUEEN ANNE'S,Rural Primary Arterial - Other,114,33.720001,0.7,1
2018,QUEEN ANNE'S,Rural Minor Arterial,85,72.839996,0.5,0.7
2018,QUEEN ANNE'S,Rural Collector (Major and Minor),120,325.17899,0.5,0.7
2018,QUEEN ANNE'S,Rural Local,102,877.55402,0.3,0.5
2018,QUEEN ANNE'S,Urban Interstate/Freeway/Expressway,289,62.661999,0.7,1
2018,QUEEN ANNE'S,Urban Primary Arterial - Other,0,0,0.7,1
2018,QUEEN ANNE'S,Urban Minor Arterial,15,14.539,0.5,0.7
2018,QUEEN ANNE'S,Urban Collector (Major and Minor),15,27.982,0.5,0.7
2018,QUEEN ANNE'S,Urban Local,22,162.21201,0.3,0.5
2018,ST. MARY'S,Rural Interstate/Freeway/Expressway,0,0,0.7,1
2018,ST. MARY'S,Rural Primary Arterial - Other,191,67.316002,0.7,1
2018,ST. MARY'S,Rural Minor Arterial,179,97.452003,0.5,0.7
2018,ST. MARY'S,Rural Collector (Major and Minor),155,271.97198,0.5,0.7
2018,ST. MARY'S,Rural Local,99,948.14301,0.3,0.5
2018,ST. MARY'S,Urban Interstate/Freeway/Expressway,0,0,0.7,1
2018,ST. MARY'S,Urban Primary Arterial - Other,170,60.620998,0.7,1
2018,ST. MARY'S,Urban Minor Arterial,71,33.493999,0.5,0.7
2018,ST. MARY'S,Urban Collector (Major and Minor),57,55.299999,0.5,0.7
2018,ST. MARY'S,Urban Local,21,253.186,0.3,0.5
2018,SOMERSET,Rural Interstate/Freeway/Expressway,0,0,0.7,1
2018,SOMERSET,Rural Primary Arterial - Other,92,53,0.7,1
2018,SOMERSET,Rural Minor Arterial,28,26.58,0.5,0.7
2018,SOMERSET,Rural Collector (Major and Minor),48,247.158,0.5,0.7
2018,SOMERSET,Rural Local,32,571.56201,0.3,0.5
2018,SOMERSET,Urban Interstate/Freeway/Expressway,0,0,0.7,1
2018,SOMERSET,Urban Primary Arterial - Other,56,28.120001,0.7,1
2018,SOMERSET,Urban Minor Arterial,0,0.02,0.5,0.7
2018,SOMERSET,Urban Collector (Major and Minor),15,25.691999,0.5,0.7
2018,SOMERSET,Urban Local,5,54.223999,0.3,0.5
2018,TALBOT,Rural Interstate/Freeway/Expressway,0,0,0.7,1
2018,TALBOT,Rural Primary Arterial - Other,222,87.550003,0.7,1
2018,TALBOT,Rural Minor Arterial,93,50.594002,0.5,0.7
2018,TALBOT,Rural Collector (Major and Minor),60,188.026,0.5,0.7
2018,TALBOT,Rural Local,75,657.04999,0.3,0.5
2018,TALBOT,Urban Interstate/Freeway/Expressway,0,0,0.7,1
2018,TALBOT,Urban Primary Arterial - Other,135,47.012001,0.7,1
2018,TALBOT,Urban Minor Arterial,22,15.826,0.5,0.7
2018,TALBOT,Urban Collector (Major and Minor),29,29.323999,0.5,0.7
2018,TALBOT,Urban Local,13,176.636,0.3,0.5
2018,WASHINGTON,Rural Interstate/Freeway/Expressway,465,149.41901,0.7,1
2018,WASHINGTON,Rural Primary Arterial - Other,25,10.278,0.7,1
2018,WASHINGTON,Rural Minor Arterial,106,106.514,0.5,0.7
2018,WASHINGTON,Rural Collector (Major and Minor),135,333.07001,0.5,0.7
2018,WASHINGTON,Rural Local,143,971.59198,0.3,0.5
2018,WASHINGTON,Urban Interstate/Freeway/Expressway,562,97.519997,0.7,1
2018,WASHINGTON,Urban Primary Arterial - Other,151,65.997002,0.7,1
2018,WASHINGTON,Urban Minor Arterial,258,163.129,0.5,0.7
2018,WASHINGTON,Urban Collector (Major and Minor),150,175.26199,0.5,0.7
2018,WASHINGTON,Urban Local,79,779.13098,0.3,0.5
2018,WICOMICO,Rural Interstate/Freeway/Expressway,0,0,0.7,1
2018,WICOMICO,Rural Primary Arterial - Other,153,66.540001,0.7,1
2018,WICOMICO,Rural Minor Arterial,23,44.248001,0.5,0.7
2018,WICOMICO,Rural Collector (Major and Minor),83,244.418,0.5,0.7
2018,WICOMICO,Rural Local,46,753.25403,0.3,0.5
2018,WICOMICO,Urban Interstate/Freeway/Expressway,120,56.284,0.7,1
2018,WICOMICO,Urban Primary Arterial - Other,268,127.43,0.7,1
2018,WICOMICO,Urban Minor Arterial,110,87.456001,0.5,0.7
2018,WICOMICO,Urban Collector (Major and Minor),146,206.91299,0.5,0.7
2018,WICOMICO,Urban Local,45,694.01501,0.3,0.5
2018,WORCESTER,Rural Interstate/Freeway/Expressway,21,11.58,0.7,1
2018,WORCESTER,Rural Primary Arterial - Other,228,167.63699,0.7,1
2018,WORCESTER,Rural Minor Arterial,35,34.880001,0.5,0.7
2018,WORCESTER,Rural Collector (Major and Minor),86,294.646,0.5,0.7
2018,WORCESTER,Rural Local,73,871.28601,0.3,0.5
2018,WORCESTER,Urban Interstate/Freeway/Expressway,46,12.33,0.7,1
2018,WORCESTER,Urban Primary Arterial - Other,224,97.449997,0.7,1
2018,WORCESTER,Urban Minor Arterial,46,25.49,0.5,0.7
2018,WORCESTER,Urban Collector (Major and Minor),57,44.437,0.5,0.7
2018,WORCESTER,Urban Local,26,403.13199,0.3,0.5
2018,BALTIMORE CITY,Rural Interstate/Freeway/Expressway,0,0,0.7,1
2018,BALTIMORE CITY,Rural Primary Arterial - Other,0,0,0.7,1
2018,BALTIMORE CITY,Rural Minor Arterial,0,0,0.5,0.7
2018,BALTIMORE CITY,Rural Collector (Major and Minor),2,9.3800001,0.5,0.7
2018,BALTIMORE CITY,Rural Local,0,12.48,0.3,0.5
2018,BALTIMORE CITY,Urban Interstate/Freeway/Expressway,0,215.368,0.7,1
2018,BALTIMORE CITY,Urban Primary Arterial - Other,0,624.10797,0.7,1
2018,BALTIMORE CITY,Urban Minor Arterial,640,481.487,0.5,0.7
2018,BALTIMORE CITY,Urban Collector (Major and Minor),212,312.229,0.5,0.7
2018,BALTIMORE CITY,Urban Local,237,1709.23,0.3,0.5
2019,ALLEGANY,Rural Interstate/Freeway/Expressway,181,121.091,0.7,1
2019,ALLEGANY,Rural Primary Arterial - Other,22,19.459999,0.7,1
2019,ALLEGANY,Rural Minor Arterial,18,16.563999,0.5,0.7
2019,ALLEGANY,Rural Collector (Major and Minor),33,208.923,0.5,0.7
2019,ALLEGANY,Rural Local,51,678.172,0.3,0.5
2019,ALLEGANY,Urban Interstate/Freeway/Expressway,178,67.512001,0.7,1
2019,ALLEGANY,Urban Primary Arterial - Other,98,57.206001,0.7,1
2019,ALLEGANY,Urban Minor Arterial,168,137.20799,0.5,0.7
2019,ALLEGANY,Urban Collector (Major and Minor),44,122.706,0.5,0.7
2019,ALLEGANY,Urban Local,34,579.70801,0.3,0.5
2019,ANNE ARUNDEL,Rural Interstate/Freeway/Expressway,113,20.040001,0.7,1
2019,ANNE ARUNDEL,Rural Primary Arterial - Other,116,36.470001,0.7,1
2019,ANNE ARUNDEL,Rural Minor Arterial,76,41.084,0.5,0.7
2019,ANNE ARUNDEL,Rural Collector (Major and Minor),56,107.494,0.5,0.7
2019,ANNE ARUNDEL,Rural Local,70,264.29199,0.3,0.5
2019,ANNE ARUNDEL,Urban Interstate/Freeway/Expressway,0,434.375,0.7,1
2019,ANNE ARUNDEL,Urban Primary Arterial - Other,885,258.57501,0.7,1
2019,ANNE ARUNDEL,Urban Minor Arterial,936,418.452,0.5,0.7
2019,ANNE ARUNDEL,Urban Collector (Major and Minor),543,518.57703,0.5,0.7
2019,ANNE ARUNDEL,Urban Local,381,2982.1509,0.3,0.5
2019,BALTIMORE,Rural Interstate/Freeway/Expressway,295,58.18,0.7,1
2019,BALTIMORE,Rural Primary Arterial - Other,45,17.705,0.7,1
2019,BALTIMORE,Rural Minor Arterial,66,58.941002,0.5,0.7
2019,BALTIMORE,Rural Collector (Major and Minor),235,324.142,0.5,0.7
2019,BALTIMORE,Rural Local,123,760.20001,0.3,0.5
2019,BALTIMORE,Urban Interstate/Freeway/Expressway,0,638.18103,0.7,1
2019,BALTIMORE,Urban Primary Arterial - Other,0,419.009,0.7,1
2019,BALTIMORE,Urban Minor Arterial,0,691.53497,0.5,0.7
2019,BALTIMORE,Urban Collector (Major and Minor),696,716.177,0.5,0.7
2019,BALTIMORE,Urban Local,523,3390.3401,0.3,0.5
2019,CALVERT,Rural Interstate/Freeway/Expressway,0,0,0.7,1
2019,CALVERT,Rural Primary Arterial - Other,22,7.9920001,0.7,1
2019,CALVERT,Rural Minor Arterial,0,0,0.5,0.7
2019,CALVERT,Rural Collector (Major and Minor),46,102.162,0.5,0.7
2019,CALVERT,Rural Local,10,413.04999,0.3,0.5
2019,CALVERT,Urban Interstate/Freeway/Expressway,0,0,0.7,1
2019,CALVERT,Urban Primary Arterial - Other,471,158.44901,0.7,1
2019,CALVERT,Urban Minor Arterial,50,29.784,0.5,0.7
2019,CALVERT,Urban Collector (Major and Minor),118,119.272,0.5,0.7
2019,CALVERT,Urban Local,45,644.01398,0.3,0.5
2019,CAROLINE,Rural Interstate/Freeway/Expressway,21,9.5600004,0.7,1
2019,CAROLINE,Rural Primary Arterial - Other,105,47.919998,0.7,1
2019,CAROLINE,Rural Minor Arterial,116,113.268,0.5,0.7
2019,CAROLINE,Rural Collector (Major and Minor),107,337.06201,0.5,0.7
2019,CAROLINE,Rural Local,67,904.87402,0.3,0.5
2019,CAROLINE,Urban Interstate/Freeway/Expressway,0,0,0.7,1
2019,CAROLINE,Urban Primary Arterial - Other,0,0,0.7,1
2019,CAROLINE,Urban Minor Arterial,0,0,0.5,0.7
2019,CAROLINE,Urban Collector (Major and Minor),0,0,0.5,0.7
2019,CAROLINE,Urban Local,0,0,0.3,0.5
2019,CARROLL,Rural Interstate/Freeway/Expressway,0,0,0.7,1
2019,CARROLL,Rural Primary Arterial - Other,44,21.058001,0.7,1
2019,CARROLL,Rural Minor Arterial,197,106.392,0.5,0.7
2019,CARROLL,Rural Collector (Major and Minor),145,332.73001,0.5,0.7
2019,CARROLL,Rural Local,71,1024.201,0.3,0.5
2019,CARROLL,Urban Interstate/Freeway/Expressway,43,9.6599998,0.7,1
2019,CARROLL,Urban Primary Arterial - Other,485,170.12199,0.7,1
2019,CARROLL,Urban Minor Arterial,140,81.487999,0.5,0.7
2019,CARROLL,Urban Collector (Major and Minor),133,192.62399,0.5,0.7
2019,CARROLL,Urban Local,56,914.03497,0.3,0.5
2019,CECIL,Rural Interstate/Freeway/Expressway,220,55.321999,0.7,1
2019,CECIL,Rural Primary Arterial - Other,37,19.426001,0.7,1
2019,CECIL,Rural Minor Arterial,121,87.842003,0.5,0.7
2019,CECIL,Rural Collector (Major and Minor),69,198.536,0.5,0.7
2019,CECIL,Rural Local,86,678.70099,0.3,0.5
2019,CECIL,Urban Interstate/Freeway/Expressway,317,67.401001,0.7,1
2019,CECIL,Urban Primary Arterial - Other,228,94.936996,0.7,1
2019,CECIL,Urban Minor Arterial,130,97.130997,0.5,0.7
2019,CECIL,Urban Collector (Major and Minor),70,123.934,0.5,0.7
2019,CECIL,Urban Local,52,513.49298,0.3,0.5
2019,CHARLES,Rural Interstate/Freeway/Expressway,0,0,0.7,1
2019,CHARLES,Rural Primary Arterial - Other,114,55.131001,0.7,1
2019,CHARLES,Rural Minor Arterial,71,44.07,0.5,0.7
2019,CHARLES,Rural Collector (Major and Minor),123,247.47,0.5,0.7
2019,CHARLES,Rural Local,54,773.61603,0.3,0.5
2019,CHARLES,Urban Interstate/Freeway/Expressway,0,0,0.7,1
2019,CHARLES,Urban Primary Arterial - Other,531,176.944,0.7,1
2019,CHARLES,Urban Minor Arterial,182,112.617,0.5,0.7
2019,CHARLES,Urban Collector (Major and Minor),168,145.743,0.5,0.7
2019,CHARLES,Urban Local,62,687.914,0.3,0.5
2019,DORCHESTER,Rural Interstate/Freeway/Expressway,0,0,0.7,1
2019,DORCHESTER,Rural Primary Arterial - Other,85,50.240002,0.7,1
2019,DORCHESTER,Rural Minor Arterial,74,88.084,0.5,0.7
2019,DORCHESTER,Rural Collector (Major and Minor),66,371.62201,0.5,0.7
2019,DORCHESTER,Rural Local,42,894.492,0.3,0.5
2019,DORCHESTER,Urban Interstate/Freeway/Expressway,0,0,0.7,1
2019,DORCHESTER,Urban Primary Arterial - Other,51,20.99,0.7,1
2019,DORCHESTER,Urban Minor Arterial,16,13.23,0.5,0.7
2019,DORCHESTER,Urban Collector (Major and Minor),21,42.780998,0.5,0.7
2019,DORCHESTER,Urban Local,6,132.812,0.3,0.5
2019,FREDERICK,Rural Interstate/Freeway/Expressway,492,109.599,0.7,1
2019,FREDERICK,Rural Primary Arterial - Other,48,35.967999,0.7,1
2019,FREDERICK,Rural Minor Arterial,126,130.20399,0.5,0.7
2019,FREDERICK,Rural Collector (Major and Minor),171,446.53799,0.5,0.7
2019,FREDERICK,Rural Local,164,1361.605,0.3,0.5
2019,FREDERICK,Urban Interstate/Freeway/Expressway,0,271.25299,0.7,1
2019,FREDERICK,Urban Primary Arterial - Other,127,50.012001,0.7,1
2019,FREDERICK,Urban Minor Arterial,294,187.506,0.5,0.7
2019,FREDERICK,Urban Collector (Major and Minor),341,355.314,0.5,0.7
2019,FREDERICK,Urban Local,150,1285.157,0.3,0.5
2019,GARRETT,Rural Interstate/Freeway/Expressway,193,148.87399,0.7,1
2019,GARRETT,Rural Primary Arterial - Other,97,94.767998,0.7,1
2019,GARRETT,Rural Minor Arterial,62,117.914,0.5,0.7
2019,GARRETT,Rural Collector (Major and Minor),86,434.23001,0.5,0.7
2019,GARRETT,Rural Local,85,1181.972,0.3,0.5
2019,GARRETT,Urban Interstate/Freeway/Expressway,0,0,0.7,1
2019,GARRETT,Urban Primary Arterial - Other,0,0,0.7,1
2019,GARRETT,Urban Minor Arterial,1,2.428,0.5,0.7
2019,GARRETT,Urban Collector (Major and Minor),0,0.98000002,0.5,0.7
2019,GARRETT,Urban Local,0,5.7919998,0.3,0.5
2019,HARFORD,Rural Interstate/Freeway/Expressway,69,13.38,0.7,1
2019,HARFORD,Rural Primary Arterial - Other,84,34.799999,0.7,1
2019,HARFORD,Rural Minor Arterial,140,85.974998,0.5,0.7
2019,HARFORD,Rural Collector (Major and Minor),151,293.64999,0.5,0.7
2019,HARFORD,Rural Local,83,718.48901,0.3,0.5
2019,HARFORD,Urban Interstate/Freeway/Expressway,870,145.685,0.7,1
2019,HARFORD,Urban Primary Arterial - Other,371,144.024,0.7,1
2019,HARFORD,Urban Minor Arterial,381,156.951,0.5,0.7
2019,HARFORD,Urban Collector (Major and Minor),328,313.27499,0.5,0.7
2019,HARFORD,Urban Local,137,1263.493,0.3,0.5
2019,HOWARD,Rural Interstate/Freeway/Expressway,334,67.428001,0.7,1
2019,HOWARD,Rural Primary Arterial - Other,107,26.643999,0.7,1
2019,HOWARD,Rural Minor Arterial,35,15.702,0.5,0.7
2019,HOWARD,Rural Collector (Major and Minor),104,125.943,0.5,0.7
2019,HOWARD,Rural Local,115,439.57001,0.3,0.5
2019,HOWARD,Urban Interstate/Freeway/Expressway,0,320.371,0.7,1
2019,HOWARD,Urban Primary Arterial - Other,274,85.795998,0.7,1
2019,HOWARD,Urban Minor Arterial,495,196.57201,0.5,0.7
2019,HOWARD,Urban Collector (Major and Minor),351,248.045,0.5,0.7
2019,HOWARD,Urban Local,240,1340.26,0.3,0.5
2019,KENT,Rural Interstate/Freeway/Expressway,33,34.860001,0.7,1
2019,KENT,Rural Primary Arterial - Other,0,0,0.7,1
2019,KENT,Rural Minor Arterial,27,35.68,0.5,0.7
2019,KENT,Rural Collector (Major and Minor),95,254.26801,0.5,0.7
2019,KENT,Rural Local,27,572.39398,0.3,0.5
2019,KENT,Urban Interstate/Freeway/Expressway,0,0,0.7,1
2019,KENT,Urban Primary Arterial - Other,0,0,0.7,1
2019,KENT,Urban Minor Arterial,14,6.75,0.5,0.7
2019,KENT,Urban Collector (Major and Minor),12,13.272,0.5,0.7
2019,KENT,Urban Local,2,44.776001,0.3,0.5
2019,MONTGOMERY,Rural Interstate/Freeway/Expressway,73,9,0.7,1
2019,MONTGOMERY,Rural Primary Arterial - Other,16,4.79,0.7,1
2019,MONTGOMERY,Rural Minor Arterial,63,40.939999,0.5,0.7
2019,MONTGOMERY,Rural Collector (Major and Minor),117,181.436,0.5,0.7
2019,MONTGOMERY,Rural Local,50,400.366,0.3,0.5
2019,MONTGOMERY,Urban Interstate/Freeway/Expressway,0,450.039,0.7,1
2019,MONTGOMERY,Urban Primary Arterial - Other,0,758.091,0.7,1
2019,MONTGOMERY,Urban Minor Arterial,0,598.40698,0.5,0.7
2019,MONTGOMERY,Urban Collector (Major and Minor),681,643.32098,0.5,0.7
2019,MONTGOMERY,Urban Local,495,4111.6211,0.3,0.5
2019,PRINCE GEORGE'S,Rural Interstate/Freeway/Expressway,0,0,0.7,1
2019,PRINCE GEORGE'S,Rural Primary Arterial - Other,44,10.564,0.7,1
2019,PRINCE GEORGE'S,Rural Minor Arterial,32,11.167,0.5,0.7
2019,PRINCE GEORGE'S,Rural Collector (Major and Minor),85,119.744,0.5,0.7
2019,PRINCE GEORGE'S,Rural Local,29,228.87601,0.3,0.5
2019,PRINCE GEORGE'S,Urban Interstate/Freeway/Expressway,0,594.12701,0.7,1
2019,PRINCE GEORGE'S,Urban Primary Arterial - Other,0,606.26398,0.7,1
2019,PRINCE GEORGE'S,Urban Minor Arterial,0,513.36499,0.5,0.7
2019,PRINCE GEORGE'S,Urban Collector (Major and Minor),816,645.95099,0.5,0.7
2019,PRINCE GEORGE'S,Urban Local,612,3963.8989,0.3,0.5
2019,QUEEN ANNE'S,Rural Interstate/Freeway/Expressway,211,116.108,0.7,1
2019,QUEEN ANNE'S,Rural Primary Arterial - Other,122,33.720001,0.7,1
2019,QUEEN ANNE'S,Rural Minor Arterial,86,72.839996,0.5,0.7
2019,QUEEN ANNE'S,Rural Collector (Major and Minor),127,325.17899,0.5,0.7
2019,QUEEN ANNE'S,Rural Local,105,878.59601,0.3,0.5
2019,QUEEN ANNE'S,Urban Interstate/Freeway/Expressway,294,62.643002,0.7,1
2019,QUEEN ANNE'S,Urban Primary Arterial - Other,0,0,0.7,1
2019,QUEEN ANNE'S,Urban Minor Arterial,16,14.56,0.5,0.7
2019,QUEEN ANNE'S,Urban Collector (Major and Minor),14,27.974001,0.5,0.7
2019,QUEEN ANNE'S,Urban Local,23,161.47,0.3,0.5
2019,ST. MARY'S,Rural Interstate/Freeway/Expressway,0,0,0.7,1
2019,ST. MARY'S,Rural Primary Arterial - Other,189,67.316002,0.7,1
2019,ST. MARY'S,Rural Minor Arterial,181,97.452003,0.5,0.7
2019,ST. MARY'S,Rural Collector (Major and Minor),155,271.97198,0.5,0.7
2019,ST. MARY'S,Rural Local,98,949.08099,0.3,0.5
2019,ST. MARY'S,Urban Interstate/Freeway/Expressway,0,0,0.7,1
2019,ST. MARY'S,Urban Primary Arterial - Other,173,60.620998,0.7,1
2019,ST. MARY'S,Urban Minor Arterial,71,33.493999,0.5,0.7
2019,ST. MARY'S,Urban Collector (Major and Minor),58,55.299999,0.5,0.7
2019,ST. MARY'S,Urban Local,21,257.772,0.3,0.5
2019,SOMERSET,Rural Interstate/Freeway/Expressway,0,0,0.7,1
2019,SOMERSET,Rural Primary Arterial - Other,92,53,0.7,1
2019,SOMERSET,Rural Minor Arterial,28,26.58,0.5,0.7
2019,SOMERSET,Rural Collector (Major and Minor),49,247.158,0.5,0.7
2019,SOMERSET,Rural Local,32,578.32202,0.3,0.5
2019,SOMERSET,Urban Interstate/Freeway/Expressway,0,0,0.7,1
2019,SOMERSET,Urban Primary Arterial - Other,57,28.120001,0.7,1
2019,SOMERSET,Urban Minor Arterial,0,0.02,0.5,0.7
2019,SOMERSET,Urban Collector (Major and Minor),15,25.691999,0.5,0.7
2019,SOMERSET,Urban Local,5,57.004002,0.3,0.5
2019,TALBOT,Rural Interstate/Freeway/Expressway,0,0,0.7,1
2019,TALBOT,Rural Primary Arterial - Other,229,87.550003,0.7,1
2019,TALBOT,Rural Minor Arterial,94,50.594002,0.5,0.7
2019,TALBOT,Rural Collector (Major and Minor),61,188.026,0.5,0.7
2019,TALBOT,Rural Local,77,657.38,0.3,0.5
2019,TALBOT,Urban Interstate/Freeway/Expressway,0,0,0.7,1
2019,TALBOT,Urban Primary Arterial - Other,136,47.012001,0.7,1
2019,TALBOT,Urban Minor Arterial,22,15.826,0.5,0.7
2019,TALBOT,Urban Collector (Major and Minor),29,29.323999,0.5,0.7
2019,TALBOT,Urban Local,13,176.916,0.3,0.5
2019,WASHINGTON,Rural Interstate/Freeway/Expressway,465,149.41901,0.7,1
2019,WASHINGTON,Rural Primary Arterial - Other,26,9.8780003,0.7,1
2019,WASHINGTON,Rural Minor Arterial,109,106.514,0.5,0.7
2019,WASHINGTON,Rural Collector (Major and Minor),135,333.07001,0.5,0.7
2019,WASHINGTON,Rural Local,143,972.56598,0.3,0.5
2019,WASHINGTON,Urban Interstate/Freeway/Expressway,571,97.519997,0.7,1
2019,WASHINGTON,Urban Primary Arterial - Other,151,65.997002,0.7,1
2019,WASHINGTON,Urban Minor Arterial,265,163.127,0.5,0.7
2019,WASHINGTON,Urban Collector (Major and Minor),150,175.26199,0.5,0.7
2019,WASHINGTON,Urban Local,80,779.513,0.3,0.5
2019,WICOMICO,Rural Interstate/Freeway/Expressway,0,0,0.7,1
2019,WICOMICO,Rural Primary Arterial - Other,155,65.559998,0.7,1
2019,WICOMICO,Rural Minor Arterial,22,44.248001,0.5,0.7
2019,WICOMICO,Rural Collector (Major and Minor),82,244.418,0.5,0.7
2019,WICOMICO,Rural Local,46,754.71399,0.3,0.5
2019,WICOMICO,Urban Interstate/Freeway/Expressway,121,56.284,0.7,1
2019,WICOMICO,Urban Primary Arterial - Other,273,127.13,0.7,1
2019,WICOMICO,Urban Minor Arterial,108,87.456001,0.5,0.7
2019,WICOMICO,Urban Collector (Major and Minor),141,207.037,0.5,0.7
2019,WICOMICO,Urban Local,45,695.495,0.3,0.5
2019,WORCESTER,Rural Interstate/Freeway/Expressway,23,11.58,0.7,1
2019,WORCESTER,Rural Primary Arterial - Other,245,183,0.7,1
2019,WORCESTER,Rural Minor Arterial,34,34.880001,0.5,0.7
2019,WORCESTER,Rural Collector (Major and Minor),88,294.65601,0.5,0.7
2019,WORCESTER,Rural Local,77,874.77002,0.3,0.5
2019,WORCESTER,Urban Interstate/Freeway/Expressway,54,12.33,0.7,1
2019,WORCESTER,Urban Primary Arterial - Other,229,97.606003,0.7,1
2019,WORCESTER,Urban Minor Arterial,46,25.490999,0.5,0.7
2019,WORCESTER,Urban Collector (Major and Minor),57,44.437,0.5,0.7
2019,WORCESTER,Urban Local,27,403.13199,0.3,0.5
2019,BALTIMORE CITY,Rural Interstate/Freeway/Expressway,0,0,0.7,1
2019,BALTIMORE CITY,Rural Primary Arterial - Other,0,0,0.7,1
2019,BALTIMORE CITY,Rural Minor Arterial,0,0,0.5,0.7
2019,BALTIMORE CITY,Rural Collector (Major and Minor),2,9.3800001,0.5,0.7
2019,BALTIMORE CITY,Rural Local,0,12.48,0.3,0.5
2019,BALTIMORE CITY,Urban Interstate/Freeway/Expressway,0,215.368,0.7,1
2019,BALTIMORE CITY,Urban Primary Arterial - Other,0,624.11603,0.7,1
2019,BALTIMORE CITY,Urban Minor Arterial,640,481.483,0.5,0.7
2019,BALTIMORE CITY,Urban Collector (Major and Minor),211,312.26099,0.5,0.7
2019,BALTIMORE CITY,Urban Local,233,1709.463,0.3,0.5
2020,ALLEGANY,Rural Interstate/Freeway/Expressway,156,121.091,0.7,1
2020,ALLEGANY,Rural Primary Arterial - Other,18,19.459999,0.7,1
2020,ALLEGANY,Rural Minor Arterial,15,16.563999,0.5,0.7
2020,ALLEGANY,Rural Collector (Major and Minor),25,208.923,0.5,0.7
2020,ALLEGANY,Rural Local,52,680.09198,0.3,0.5
2020,ALLEGANY,Urban Interstate/Freeway/Expressway,144,67.512001,0.7,1
2020,ALLEGANY,Urban Primary Arterial - Other,79,57.206001,0.7,1
2020,ALLEGANY,Urban Minor Arterial,142,137.20799,0.5,0.7
2020,ALLEGANY,Urban Collector (Major and Minor),37,122.706,0.5,0.7
2020,ALLEGANY,Urban Local,34,580.98602,0.3,0.5
2020,ANNE ARUNDEL,Rural Interstate/Freeway/Expressway,86,20.040001,0.7,1
2020,ANNE ARUNDEL,Rural Primary Arterial - Other,98,36.470001,0.7,1
2020,ANNE ARUNDEL,Rural Minor Arterial,62,41.084,0.5,0.7
2020,ANNE ARUNDEL,Rural Collector (Major and Minor),45,107.494,0.5,0.7
2020,ANNE ARUNDEL,Rural Local,68,265.60599,0.3,0.5
2020,ANNE ARUNDEL,Urban Interstate/Freeway/Expressway,0,434.375,0.7,1
2020,ANNE ARUNDEL,Urban Primary Arterial - Other,732,258.457,0.7,1
2020,ANNE ARUNDEL,Urban Minor Arterial,794,418.452,0.5,0.7
2020,ANNE ARUNDEL,Urban Collector (Major and Minor),453,518.815,0.5,0.7
2020,ANNE ARUNDEL,Urban Local,385,2985.1189,0.3,0.5
2020,BALTIMORE,Rural Interstate/Freeway/Expressway,229,58.18,0.7,1
2020,BALTIMORE,Rural Primary Arterial - Other,38,17.705,0.7,1
2020,BALTIMORE,Rural Minor Arterial,56,58.935001,0.5,0.7
2020,BALTIMORE,Rural Collector (Major and Minor),197,324.142,0.5,0.7
2020,BALTIMORE,Rural Local,118,761.698,0.3,0.5
2020,BALTIMORE,Urban Interstate/Freeway/Expressway,0,631.03101,0.7,1
2020,BALTIMORE,Urban Primary Arterial - Other,937,426.16299,0.7,1
2020,BALTIMORE,Urban Minor Arterial,0,694.45599,0.5,0.7
2020,BALTIMORE,Urban Collector (Major and Minor),580,716.177,0.5,0.7
2020,BALTIMORE,Urban Local,520,3394.3301,0.3,0.5
2020,CALVERT,Rural Interstate/Freeway/Expressway,0,0,0.7,1
2020,CALVERT,Rural Primary Arterial - Other,18,7.9920001,0.7,1
2020,CALVERT,Rural Minor Arterial,0,0,0.5,0.7
